16505_Data_Header_Begin
Frame 10:Slot E:Analyzer<E>:V30
Hex                                     
8
Frame 10:Slot E:Analyzer<E>:V32
Hex                                     
8
Frame 10:Slot E:Analyzer<E>:V33
Hex                                     
8
16505_Data_Header_End
06 05 5A 
06 05 5C 
06 05 5E 
06 05 60 
06 05 62 
06 05 64 
06 05 66 
06 05 68 
06 05 6A 
06 05 6C 
06 05 6E 
06 05 70 
06 05 72 
06 05 74 
06 05 76 
06 05 78 
06 05 7A 
06 05 7C 
06 05 7E 
06 05 80 
06 05 82 
06 05 84 
06 05 86 
06 05 88 
06 05 8A 
06 05 8C 
06 05 8E 
06 05 90 
06 05 92 
06 05 94 
06 05 96 
06 05 98 
06 05 9A 
06 05 9C 
06 05 9E 
06 05 A0 
06 05 A2 
06 05 A4 
06 05 A6 
06 05 A8 
06 05 AA 
06 05 AC 
06 05 AE 
06 05 B0 
06 05 B2 
06 05 B4 
06 05 B6 
06 05 B8 
06 05 BA 
06 05 BC 
06 05 BE 
06 05 C0 
06 05 C2 
06 05 C4 
06 05 C6 
06 05 C8 
06 05 CA 
06 05 CC 
06 05 CE 
06 05 D0 
06 05 D2 
06 05 D4 
06 05 D6 
06 05 D8 
06 05 DA 
06 05 DC 
06 05 DE 
06 05 E0 
06 05 E2 
06 05 E4 
06 05 E6 
06 05 E8 
06 05 EA 
06 05 EC 
06 05 EE 
06 05 F0 
06 05 F2 
06 05 F4 
06 05 F6 
06 05 F8 
06 05 FA 
06 05 FC 
06 05 FE 
06 06 00 
06 06 02 
06 06 04 
06 06 06 
06 06 08 
06 06 0A 
06 06 0C 
06 06 0E 
06 06 10 
06 06 12 
06 06 14 
06 06 16 
06 06 18 
06 06 1A 
06 06 1C 
06 06 1E 
06 06 20 
06 06 22 
06 06 24 
06 06 26 
06 06 28 
06 06 2A 
06 06 2C 
06 06 2E 
06 06 30 
06 06 32 
06 06 34 
06 06 36 
06 06 38 
06 06 3A 
06 06 3C 
06 06 3E 
06 06 40 
06 06 42 
06 06 44 
06 06 46 
06 06 48 
06 06 4A 
06 06 4C 
06 06 4E 
06 06 50 
06 06 52 
06 06 54 
06 06 56 
06 06 58 
06 06 5A 
06 06 5C 
06 06 5E 
06 06 60 
06 06 62 
06 06 64 
06 06 66 
06 06 68 
06 06 6A 
06 06 6C 
06 06 6E 
06 06 70 
06 06 72 
06 06 74 
06 06 76 
06 06 78 
06 06 7A 
06 06 7C 
06 06 7E 
06 06 80 
06 06 82 
06 06 84 
06 06 86 
06 06 88 
06 06 8A 
06 06 8C 
06 06 8E 
06 06 90 
06 06 92 
06 06 94 
06 06 96 
06 06 98 
06 06 9A 
06 06 9C 
06 06 9E 
06 06 A0 
06 06 A2 
06 06 A4 
06 06 A6 
06 06 A8 
06 06 AA 
06 06 AC 
06 06 AE 
06 06 B0 
06 06 B2 
06 06 B4 
06 06 B6 
06 06 B8 
06 06 BA 
06 06 BC 
06 06 BE 
06 06 C0 
06 06 C2 
06 06 C4 
06 06 C6 
06 06 C8 
06 06 CA 
06 06 CC 
06 06 CE 
06 06 D0 
06 06 D2 
06 06 D4 
06 06 D6 
06 06 D8 
06 06 DA 
06 06 DC 
06 06 DE 
06 06 E0 
06 06 E2 
06 06 E4 
06 06 E6 
06 06 E8 
06 06 EA 
06 06 EC 
06 06 EE 
06 06 F0 
06 06 F2 
06 06 F4 
06 06 F6 
06 06 F8 
06 06 FA 
06 06 FC 
06 06 FE 
06 07 00 
06 07 02 
06 07 04 
86 07 06 
86 07 08 
86 07 0A 
86 07 0C 
86 07 0E 
86 07 10 
86 07 12 
86 07 14 
86 07 16 
86 07 18 
86 07 1A 
86 07 1C 
86 07 1E 
86 07 20 
86 07 22 
86 07 24 
86 07 26 
86 07 28 
86 07 2A 
86 07 2C 
86 07 2E 
86 07 30 
86 07 32 
86 07 34 
86 07 36 
86 07 38 
86 07 3A 
86 07 3C 
86 07 3E 
86 07 40 
86 07 42 
86 07 44 
86 07 46 
86 07 48 
86 07 4A 
86 07 4C 
0E 07 4E 
0E 07 50 
16 07 52 
1E 07 54 
1E 07 56 
0E 07 58 
0E 07 5A 
06 07 5C 
06 07 5E 
06 07 60 
06 07 62 
06 07 64 
06 07 66 
06 07 68 
06 07 6A 
06 07 6C 
06 07 6E 
03 BA E2 
06 07 72 
03 BA AA 
03 BA B2 
06 07 78 
06 07 7A 
06 07 7C 
06 07 7E 
86 07 80 
86 07 82 
86 07 84 
86 07 86 
86 07 88 
86 07 8A 
86 07 8C 
86 07 8E 
86 07 90 
86 07 92 
86 07 94 
86 07 96 
86 07 98 
86 07 9A 
86 07 9C 
86 07 9E 
86 07 A0 
86 07 A2 
86 07 A4 
86 07 A6 
86 07 A8 
86 07 AA 
86 07 AC 
86 07 AE 
86 07 B0 
86 07 B2 
86 07 B4 
86 07 B6 
86 07 B8 
86 07 BA 
86 07 BC 
86 07 BE 
86 07 C0 
86 07 C2 
86 07 C4 
86 07 C6 
06 07 C8 
06 07 CA 
06 07 CC 
06 07 CE 
06 07 D0 
06 07 D2 
06 07 D4 
06 07 D6 
06 07 D8 
06 07 DA 
06 07 DC 
06 07 DE 
06 07 E0 
06 07 E2 
06 07 E4 
06 07 E6 
06 07 E8 
06 07 EA 
06 07 EC 
06 07 EE 
06 07 F0 
06 07 F2 
06 07 F4 
06 07 F6 
06 07 F8 
06 07 FA 
06 07 FC 
06 07 FE 
06 08 00 
06 08 02 
06 08 04 
06 08 06 
06 08 08 
06 08 0A 
06 08 0C 
06 08 0E 
06 08 10 
06 08 12 
06 08 14 
06 08 16 
06 08 18 
06 08 1A 
06 08 1C 
06 08 1E 
06 08 20 
06 08 22 
06 08 24 
06 08 26 
06 08 28 
06 08 2A 
06 08 2C 
06 08 2E 
06 08 30 
06 08 32 
